Date,Open,High,Low,Close,Adj Close,Volume
2018-07-31,47.575001,48.035000,47.334999,47.572498,45.671902,157492000
2018-08-01,49.782501,50.439999,49.327499,50.375000,48.362434,271742800
2018-08-02,50.145000,52.095001,50.087502,51.847500,49.776115,249616000
2018-08-03,51.757500,52.185001,51.369999,51.997501,49.920109,133789600
2018-08-06,52.000000,52.312500,51.767502,52.267502,50.179337,101701600
2018-08-07,52.330002,52.375000,51.689999,51.777500,49.708908,102349600
2018-08-08,51.512501,51.952499,51.130001,51.812500,49.742496,90102000
2018-08-09,52.382500,52.445000,51.799999,52.220001,50.133724,93970400
2018-08-10,51.840000,52.275002,51.667500,51.882500,49.984398,98444800
2018-08-13,52.327499,52.737499,51.924999,52.217499,50.307133,103563600
2018-08-14,52.540001,52.639999,52.064999,52.437500,50.519089,82992000
2018-08-15,52.305000,52.685001,52.082500,52.560001,50.637115,115230400
2018-08-16,52.937500,53.452499,52.867500,53.330002,51.378941,114001600
2018-08-17,53.360001,54.487499,53.290001,54.395000,52.404984,141708000
2018-08-20,54.525002,54.794998,53.777500,53.865002,51.894379,121150800
2018-08-21,54.200001,54.297501,53.507500,53.759998,51.793201,104639200
2018-08-22,53.525002,54.090000,53.459999,53.762501,51.795612,76072400
2018-08-23,53.662498,54.262501,53.650002,53.872501,51.901592,75532800
2018-08-24,54.150002,54.224998,53.777500,54.040001,52.062962,73905600
2018-08-27,54.287498,54.685001,54.082500,54.485001,52.491680,82100400
2018-08-28,54.752499,55.134998,54.730000,54.924999,52.915577,91107200
2018-08-29,55.037498,55.872501,54.852501,55.744999,53.705589,109019200
2018-08-30,55.812500,57.064999,55.599998,56.257500,54.199337,195175200
2018-08-31,56.627499,57.217499,56.500000,56.907501,54.825558,173360400
2018-09-04,57.102501,57.294998,56.657501,57.090000,55.001369,109560400
2018-09-05,57.247501,57.417500,56.275002,56.717499,54.642502,133332000
2018-09-06,56.557499,56.837502,55.325001,55.775002,53.734497,137160000
2018-09-07,55.462502,56.342499,55.177502,55.325001,53.300949,150479200
2018-09-10,55.237499,55.462502,54.117500,54.582500,52.585613,158066000
2018-09-11,54.502499,56.075001,54.139999,55.962502,53.915134,142996000
2018-09-12,56.235001,56.250000,54.959999,55.267502,53.245552,197114800
2018-09-13,55.880001,57.087502,55.642502,56.602501,54.531723,166825600
2018-09-14,56.437500,56.709999,55.630001,55.959999,53.912724,127997200
2018-09-17,55.537498,55.737499,54.317501,54.470001,52.477230,148780400
2018-09-18,54.447498,55.462502,54.279999,54.560001,52.563938,126286800
2018-09-19,54.625000,54.904999,53.825001,54.592499,52.595249,108495200
2018-09-20,55.060001,55.570000,54.787498,55.007500,52.995075,106435200
2018-09-21,55.195000,55.340000,54.322498,54.415001,52.424244,384986800
2018-09-24,54.205002,55.314999,54.157501,55.197498,53.178112,110773600
2018-09-25,54.937500,55.705002,54.924999,55.547501,53.515316,98217600
2018-09-26,55.250000,55.937500,54.939999,55.105000,53.089005,95938800
2018-09-27,55.955002,56.610001,55.884998,56.237499,54.180065,120724800
2018-09-28,56.197498,56.459999,56.005001,56.435001,54.370350,91717600
2018-10-01,56.987499,57.355000,56.587502,56.814999,54.736443,94403200
2018-10-02,56.812500,57.500000,56.657501,57.320000,55.222969,99152800
2018-10-03,57.512501,58.367500,57.445000,58.017502,55.894943,114619200
2018-10-04,57.695000,58.087502,56.682499,56.997501,54.912266,128168000
2018-10-05,56.990002,57.102501,55.145000,56.072498,54.021099,134322000
2018-10-08,55.552502,56.200001,55.049999,55.942501,53.895859,118655600
2018-10-09,55.910000,56.817501,55.562500,56.717499,54.642502,107564000
2018-10-10,56.365002,56.587502,54.012501,54.090000,52.111137,167962400
2018-10-11,53.630001,54.875000,53.080002,53.612499,51.651104,212497600
2018-10-12,55.105000,55.720001,54.209999,55.527500,53.496040,161351600
2018-10-15,55.290001,55.457500,54.317501,54.340000,52.351994,123164000
2018-10-16,54.732498,55.747501,54.189999,55.537498,53.505672,116736000
2018-10-17,55.575001,55.660000,54.834999,55.297501,53.274460,91541600
2018-10-18,54.465000,54.935001,53.250000,54.005001,52.029247,130325200
2018-10-19,54.514999,55.314999,54.357498,54.827499,52.821651,132314800
2018-10-22,54.947498,55.840000,54.735001,55.162498,53.144398,115168400
2018-10-23,53.957500,55.812500,53.674999,55.682499,53.645374,155071200
2018-10-24,55.650002,56.057499,53.634998,53.772499,51.805248,163702000
2018-10-25,54.427502,55.345001,54.187500,54.950001,52.939674,119423200
2018-10-26,53.974998,55.047501,53.167500,54.075001,52.096680,189033600
2018-10-29,54.797501,54.922501,51.522499,53.060001,51.118809,183742000
2018-10-30,52.787498,53.794998,52.317501,53.325001,51.374119,146640000
2018-10-31,54.220001,55.112499,54.154999,54.715000,52.713268,153435600
2018-11-01,54.762501,55.590000,54.202499,55.555000,53.522533,233292800
2018-11-02,52.387501,53.412498,51.357498,51.869999,49.972347,365314800
2018-11-05,51.075001,51.097500,49.542500,50.397499,48.553719,264654800
2018-11-06,50.480000,51.180000,50.422501,50.942501,49.078781,127531600
2018-11-07,51.492500,52.514999,51.032501,52.487499,50.567261,133697600
2018-11-08,52.494999,52.529999,51.687500,52.122501,50.390827,101450400
2018-11-09,51.387501,51.502499,50.562500,51.117500,49.419216,137463200
2018-11-12,49.750000,49.962502,48.447498,48.542500,46.929768,204542000
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.460876,187531600
2018-11-14,48.474998,48.619999,46.482498,46.700001,45.148476,243204000
2018-11-15,47.097500,47.992500,46.724998,47.852501,46.262688,185915200
2018-11-16,47.625000,48.742500,47.365002,48.382500,46.775085,147713200
2018-11-19,47.500000,47.674999,46.247501,46.465000,44.921284,167701200
2018-11-20,44.592499,45.367500,43.877499,44.244999,42.775040,271300800
2018-11-21,44.932499,45.067501,44.137501,44.195000,42.726707,124496800
2018-11-23,43.735001,44.150002,43.025002,43.072498,41.641495,94496000
2018-11-26,43.560001,43.737499,42.564999,43.654999,42.204643,179994000
2018-11-27,42.877499,43.692501,42.720001,43.560001,42.112801,165549600
2018-11-28,44.182499,45.322498,43.732498,45.235001,43.732147,184250000
2018-11-29,45.665001,45.700001,44.424999,44.887501,43.396198,167080000
2018-11-30,45.072498,45.082500,44.257500,44.645000,43.161755,158126000
2018-12-03,46.115002,46.235001,45.302502,46.205002,44.669926,163210000
2018-12-04,45.237499,45.597500,44.067501,44.172501,42.704956,165377200
2018-12-06,42.939999,43.695000,42.605000,43.680000,42.228813,172393600
2018-12-07,43.372501,43.622501,42.075001,42.122501,40.723057,169126400
2018-12-10,41.250000,42.522499,40.832500,42.400002,40.991341,248104000
2018-12-11,42.915001,42.947498,41.750000,42.157501,40.756893,189126800
2018-12-12,42.599998,42.980000,42.255001,42.275002,40.870502,142510800
2018-12-13,42.622501,43.142502,42.387501,42.737499,41.317631,127594400
2018-12-14,42.250000,42.270000,41.320000,41.369999,39.995564,162814800
2018-12-17,41.362499,42.087502,40.682499,40.985001,39.623356,177151600
2018-12-18,41.345001,41.882500,41.097500,41.517502,40.138161,135366000
2018-12-19,41.500000,41.862499,39.772499,40.222500,38.886181,196189200
2018-12-20,40.099998,40.527500,38.825001,39.207500,37.904907,259092000
2018-12-21,39.215000,39.540001,37.407501,37.682499,36.430573,382978400
2018-12-24,37.037498,37.887501,36.647499,36.707500,35.487953,148676800
2018-12-26,37.075001,39.307499,36.680000,39.292500,37.987080,234330000
2018-12-27,38.959999,39.192501,37.517502,39.037498,37.740551,212468400
2018-12-28,39.375000,39.630001,38.637501,39.057499,37.759880,169165600
2018-12-31,39.632500,39.840000,39.119999,39.435001,38.124844,140014000
2019-01-02,38.722500,39.712502,38.557499,39.480000,38.168343,148158800
2019-01-03,35.994999,36.430000,35.500000,35.547501,34.366497,365248800
2019-01-04,36.132500,37.137501,35.950001,37.064999,35.833584,234428400
2019-01-07,37.174999,37.207500,36.474998,36.982498,35.753822,219111200
2019-01-08,37.389999,37.955002,37.130001,37.687500,36.435398,164101200
2019-01-09,37.822498,38.632500,37.407501,38.327499,37.054142,180396400
2019-01-10,38.125000,38.492500,37.715000,38.450001,37.172565,143122800
2019-01-11,38.220001,38.424999,37.877499,38.072498,36.807613,108092800
2019-01-14,37.712502,37.817501,37.305000,37.500000,36.254135,129756800
2019-01-15,37.567501,38.347500,37.512501,38.267502,36.996136,114843600
2019-01-16,38.270000,38.970001,38.250000,38.735001,37.448101,122278800
2019-01-17,38.549999,39.415001,38.314999,38.965000,37.670452,119284800
2019-01-18,39.375000,39.470001,38.994999,39.205002,37.902493,135004000
2019-01-22,39.102501,39.182499,38.154999,38.325001,37.051727,121576000
2019-01-23,38.537498,38.785000,37.924999,38.480000,37.201572,92522400
2019-01-24,38.527500,38.619999,37.935001,38.174999,36.906708,101766000
2019-01-25,38.869999,39.532501,38.580002,39.439999,38.129673,134142000
2019-01-28,38.947498,39.082500,38.415001,39.075001,37.776810,104768400
2019-01-29,39.062500,39.532501,38.527500,38.669998,37.385258,166348800
2019-01-30,40.812500,41.537498,40.057499,41.312500,39.939968,244439200
2019-01-31,41.527500,42.250000,41.139999,41.610001,40.227589,162958400
2019-02-01,41.740002,42.244999,41.482498,41.630001,40.246922,130672400
2019-02-04,41.852501,42.915001,41.820000,42.812500,41.390133,125982000
2019-02-05,43.215000,43.770000,43.087502,43.544998,42.098293,144406400
2019-02-06,43.662498,43.892502,43.212502,43.560001,42.112801,112958400
2019-02-07,43.099998,43.485001,42.584999,42.735001,41.315212,126966800
2019-02-08,42.247501,42.665001,42.105000,42.602501,41.363754,95280000
2019-02-11,42.762501,42.802502,42.312500,42.357498,41.125877,83973600
2019-02-12,42.525002,42.750000,42.424999,42.722500,41.480255,89134000
2019-02-13,42.847500,43.119999,42.480000,42.544998,41.307922,89960800
2019-02-14,42.427502,42.814999,42.345001,42.700001,41.458416,87342800
2019-02-15,42.812500,42.924999,42.437500,42.605000,41.366184,98507200
2019-02-19,42.427502,42.860001,42.372501,42.732498,41.489971,75891200
2019-02-20,42.797501,43.330002,42.747501,43.007500,41.756973,104457600
2019-02-21,42.950001,43.092499,42.575001,42.764999,41.521534,68998800
2019-02-22,42.895000,43.250000,42.845001,43.242500,41.985146,75652800
2019-02-25,43.540001,43.967499,43.487499,43.557499,42.290981,87493600
2019-02-26,43.427502,43.825001,43.292500,43.582500,42.315262,68280800
2019-02-27,43.302502,43.750000,43.182499,43.717499,42.446335,111341600
2019-02-28,43.580002,43.727501,43.230000,43.287498,42.028835,112861600
2019-03-01,43.570000,43.787498,43.222500,43.742500,42.470600,103544800
2019-03-04,43.922501,44.437500,43.492500,43.962502,42.684212,109744800
2019-03-05,43.985001,44.000000,43.634998,43.882500,42.606533,78949600
2019-03-06,43.667500,43.872501,43.485001,43.630001,42.361378,83241600
2019-03-07,43.467499,43.610001,43.005001,43.125000,41.871067,99185600
2019-03-08,42.580002,43.267502,42.375000,43.227501,41.970577,95997600
2019-03-11,43.872501,44.779999,43.837502,44.724998,43.424534,128044000
2019-03-12,45.000000,45.667500,44.842499,45.227501,43.912430,129870400
2019-03-13,45.562500,45.825001,45.230000,45.427502,44.106609,124130000
2019-03-14,45.974998,46.025002,45.639999,45.932499,44.596924,94318000
2019-03-15,46.212502,46.832500,45.935001,46.529999,45.177052,156171600
2019-03-18,46.450001,47.097500,46.447498,47.005001,45.638245,104879200
2019-03-19,47.087502,47.247501,46.480000,46.632500,45.276573,126585600
2019-03-20,46.557499,47.372501,46.182499,47.040001,45.672226,124140800
2019-03-21,47.505001,49.082500,47.452499,48.772499,47.354343,204136800
2019-03-22,48.834999,49.422501,47.695000,47.762501,46.373726,169630800
2019-03-25,47.877499,47.994999,46.650002,47.185001,45.813007,175381200
2019-03-26,47.915001,48.220001,46.145000,46.697498,45.339676,199202000
2019-03-27,47.187500,47.439999,46.637501,47.117500,45.747471,119393600
2019-03-28,47.237499,47.389999,46.882500,47.180000,45.808155,83121600
2019-03-29,47.457500,47.520000,47.134998,47.487499,46.106712,94256000
2019-04-01,47.910000,47.919998,47.095001,47.810001,46.419834,111448000
2019-04-02,47.772499,48.615002,47.762501,48.505001,47.094627,91062800
2019-04-03,48.312500,49.125000,48.287498,48.837502,47.417461,93087200
2019-04-04,48.697498,49.092499,48.285000,48.922501,47.499989,76457200
2019-04-05,49.112499,49.275002,48.982498,49.250000,47.817966,74106400
2019-04-08,49.105000,50.057499,49.084999,50.025002,48.570431,103526800
2019-04-09,50.080002,50.712502,49.807499,49.875000,48.424793,143072800
2019-04-10,49.669998,50.185001,49.544998,50.154999,48.696651,86781200
2019-04-11,50.212502,50.250000,49.610001,49.737499,48.291290,83603200
2019-04-12,49.799999,50.035000,49.052502,49.717499,48.271866,111042800
2019-04-15,49.645000,49.962502,49.502499,49.807499,48.359257,70146400
2019-04-16,49.865002,50.342499,49.639999,49.812500,48.364120,102785600
2019-04-17,49.884998,50.845001,49.652500,50.782501,49.305904,115627200
2019-04-18,50.779999,51.037498,50.630001,50.965000,49.483097,96783200
2019-04-22,50.707500,51.235001,50.584999,51.132500,49.645729,77758000
2019-04-23,51.107498,51.937500,50.974998,51.869999,50.361790,93292000
2019-04-24,51.840000,52.119999,51.762501,51.790001,50.284111,70162400
2019-04-25,51.707500,51.939999,51.279999,51.320000,49.827774,74172800
2019-04-26,51.224998,51.250000,50.529999,51.075001,49.589901,74596400
2019-04-29,51.099998,51.492500,50.965000,51.152500,49.665142,88818800
2019-04-30,50.764999,50.849998,49.777500,50.167500,48.708786,186139600
2019-05-01,52.470001,53.827499,52.307499,52.630001,51.099686,259309200
2019-05-02,52.459999,53.162498,52.032501,52.287498,50.767147,127985200
2019-05-03,52.722500,52.959999,52.557499,52.937500,51.398247,83569600
2019-05-06,51.072498,52.209999,50.875000,52.119999,50.604511,129772400
2019-05-07,51.470001,51.855000,50.207500,50.715000,49.240368,155054800
2019-05-08,50.474998,51.334999,50.437500,50.724998,49.250072,105358000
2019-05-09,50.099998,50.419998,49.165001,50.180000,48.720928,139634400
2019-05-10,49.355000,49.712502,48.192501,49.294998,48.045967,164834800
2019-05-13,46.927502,47.369999,45.712502,46.430000,45.253567,229722400
2019-05-14,46.602501,47.424999,46.352501,47.165001,45.969948,146118800
2019-05-15,46.567501,47.937500,46.505001,47.730000,46.520622,106178800
2019-05-16,47.477501,48.117500,47.209999,47.520000,46.315941,132125600
2019-05-17,46.732498,47.724998,46.689999,47.250000,46.052788,131516400
2019-05-20,45.880001,46.087502,45.070000,45.772499,44.612728,154449200
2019-05-21,46.305000,47.000000,46.174999,46.650002,45.467995,113459200
2019-05-22,46.165001,46.427502,45.637501,45.695000,44.537182,118994400
2019-05-23,44.950001,45.134998,44.452499,44.915001,43.776951,146118800
2019-05-24,45.049999,45.535000,44.654999,44.742500,43.608822,94858800
2019-05-28,44.730000,45.147499,44.477501,44.557499,43.428513,111792800
2019-05-29,44.105000,44.837502,44.000000,44.345001,43.221394,113924800
2019-05-30,44.487499,44.807499,44.167500,44.575001,43.445568,84873600
2019-05-31,44.057499,44.497501,43.747501,43.767502,42.658535,108174400
2019-06-03,43.900002,44.480000,42.567501,43.325001,42.227234,161584400
2019-06-04,43.860001,44.957500,43.630001,44.910000,43.772079,123872000
2019-06-05,46.070000,46.247501,45.285000,45.634998,44.478706,119093600
2019-06-06,45.770000,46.367500,45.537498,46.305000,45.131729,90105200
2019-06-07,46.627499,47.980000,46.442501,47.537498,46.332996,122737600
2019-06-10,47.952499,48.842499,47.904999,48.145000,46.925110,104883600
2019-06-11,48.715000,49.000000,48.400002,48.702499,47.468487,107731600
2019-06-12,48.487499,48.992500,48.347500,48.547501,47.317410,73012800
2019-06-13,48.674999,49.197498,48.400002,48.537498,47.307667,86698400
2019-06-14,47.887501,48.397499,47.575001,48.185001,46.964096,75046000
2019-06-17,48.224998,48.740002,48.042500,48.472500,47.244308,58676400
2019-06-18,49.012501,50.072498,48.802502,49.612499,48.355427,106204000
2019-06-19,49.919998,49.970001,49.327499,49.467499,48.214104,84496800
2019-06-20,50.092499,50.152500,49.507500,49.865002,48.601532,86056000
2019-06-21,49.700001,50.212502,49.537498,49.695000,48.435837,191202400
2019-06-24,49.634998,50.040001,49.542500,49.645000,48.387100,72881600
2019-06-25,49.607498,49.814999,48.822498,48.892502,47.653675,84281200
2019-06-26,49.442501,50.247501,49.337502,49.950001,48.684372,104270000
2019-06-27,50.072498,50.392502,49.892502,49.935001,48.669758,83598800
2019-06-28,49.669998,49.875000,49.262501,49.480000,48.226273,124442400
2019-07-01,50.792500,51.122501,50.162498,50.387501,49.110790,109012000
2019-07-02,50.352501,50.782501,50.340000,50.682499,49.398312,67740800
2019-07-03,50.820000,51.110001,50.672501,51.102501,49.807671,45448000
2019-07-05,50.837502,51.270000,50.724998,51.057499,49.763813,69062000
2019-07-08,50.202499,50.349998,49.602501,50.005001,48.737984,101354400
2019-07-09,49.799999,50.377499,49.702499,50.310001,49.035255,82312000
2019-07-10,50.462502,50.932499,50.389999,50.807499,49.520145,71588400
2019-07-11,50.827499,51.097500,50.427502,50.437500,49.159523,80767200
2019-07-12,50.612499,51.000000,50.549999,50.825001,49.537205,70380800
2019-07-15,51.022499,51.467499,51.000000,51.302502,50.002617,67789600
2019-07-16,51.147499,51.527500,50.875000,51.125000,49.829601,67467200
2019-07-17,51.012501,51.272499,50.817501,50.837502,49.549397,56430000
2019-07-18,51.000000,51.470001,50.924999,51.415001,50.112263,74162400
2019-07-19,51.447498,51.625000,50.590000,50.647499,49.364208,83717200
2019-07-22,50.912498,51.807499,50.902500,51.805000,50.492374,89111600
2019-07-23,52.115002,52.227501,51.822498,52.209999,50.887100,73420800
2019-07-24,51.917500,52.287498,51.792500,52.167500,50.845684,59966400
2019-07-25,52.222500,52.310001,51.682499,51.755001,50.443638,55638400
2019-07-26,51.869999,52.432499,51.785000,51.935001,50.619076,70475600
2019-07-29,52.115002,52.660000,52.110001,52.419998,51.091793,86693600
2019-07-30,52.189999,52.540001,51.827499,52.195000,50.872494,135742800
2019-07-31,54.105000,55.342499,52.825001,53.259998,51.910511,277125600
2019-08-01,53.474998,54.507500,51.685001,52.107498,50.787209,216071600
2019-08-02,51.382500,51.607498,50.407501,51.005001,49.712643,163448400
2019-08-05,49.497501,49.662498,48.145000,48.334999,47.110306,209572000
2019-08-06,49.077499,49.517502,48.509998,49.250000,48.002113,143299200
2019-08-07,48.852501,49.889999,48.455002,49.759998,48.499184,133457600
2019-08-08,50.049999,50.882500,49.847500,50.857498,49.568882,108038000
2019-08-09,50.325001,50.689999,49.822498,50.247501,49.160416,98478800
2019-08-12,49.904999,50.512501,49.787498,50.119999,49.035679,89927600
2019-08-13,50.255001,53.035000,50.119999,52.242500,51.112259,188874000
2019-08-14,50.790001,51.610001,50.647499,50.687500,49.590897,146189600
2019-08-15,50.865002,51.285000,49.917500,50.435001,49.343853,108909600
2019-08-16,51.070000,51.790001,50.959999,51.625000,50.508106,110481600
2019-08-19,52.654999,53.182499,52.507500,52.587502,51.449787,97654400
2019-08-20,52.720001,53.337502,52.580002,52.590000,51.452232,107537200
2019-08-21,53.247501,53.412498,52.900002,53.160000,52.009899,86141600
2019-08-22,53.297501,53.610001,52.687500,53.115002,51.965881,89014800
2019-08-23,52.357498,53.012501,50.250000,50.660000,49.563988,187272000
2019-08-26,51.465000,51.797501,51.264999,51.622501,50.505665,104174400
2019-08-27,51.965000,52.137501,50.882500,51.040001,49.935764,103493200
2019-08-28,51.025002,51.430000,50.830002,51.382500,50.270851,63755200
2019-08-29,52.125000,52.330002,51.665001,52.252499,51.122036,83962000
2019-08-30,52.540001,52.612499,51.799999,52.185001,51.056000,84573600
2019-09-03,51.607498,51.744999,51.055000,51.424999,50.312439,80092000
2019-09-04,52.097500,52.369999,51.830002,52.297501,51.166058,76752400
2019-09-05,53.000000,53.492500,52.877499,53.320000,52.166443,95654800
2019-09-06,53.512501,53.605000,53.127499,53.314999,52.161549,77449200
2019-09-09,53.709999,54.110001,52.767502,53.542500,52.384129,109237600
2019-09-10,53.465000,54.195000,52.927502,54.174999,53.002941,127111600
2019-09-11,54.517502,55.927502,54.432499,55.897499,54.688179,177158400
2019-09-12,56.200001,56.605000,55.715000,55.772499,54.565887,128906800
2019-09-13,55.000000,55.197498,54.255001,54.687500,53.504353,159053200
2019-09-16,54.432499,55.032501,54.389999,54.974998,53.785625,84632400
2019-09-17,54.990002,55.205002,54.779999,55.174999,53.981312,73274800
2019-09-18,55.264999,55.712502,54.860001,55.692501,54.487610,101360000
2019-09-19,55.502499,55.939999,55.092499,55.240002,54.044907,88242400
2019-09-20,55.345001,55.639999,54.367500,54.432499,53.254875,221652400
2019-09-23,54.737499,54.959999,54.412498,54.680000,53.497017,76662000
2019-09-24,55.257500,55.622501,54.297501,54.419998,53.242638,124763200
2019-09-25,54.637501,55.375000,54.285000,55.257500,54.062027,87613600
2019-09-26,55.000000,55.235001,54.707500,54.972500,53.783184,75334000
2019-09-27,55.134998,55.240002,54.320000,54.705002,53.521477,101408000
2019-09-30,55.224998,56.145000,55.197498,55.992500,54.781124,103909600
2019-10-01,56.267502,57.055000,56.049999,56.147499,54.932770,139223200
2019-10-02,55.764999,55.895000,54.482498,54.740002,53.555721,138449200
2019-10-03,54.607498,55.240002,53.782501,55.205002,54.010654,114426000
2019-10-04,56.410000,56.872501,55.972500,56.752499,55.524677,138478800
2019-10-07,56.567501,57.482498,56.459999,56.764999,55.536900,122306000
2019-10-08,56.455002,57.014999,56.082500,56.099998,54.886292,111820000
2019-10-09,56.757500,56.947498,56.410000,56.757500,55.529568,74770400
2019-10-10,56.982498,57.610001,56.825001,57.522499,56.278019,113013600
2019-10-11,58.237499,59.410000,58.077499,59.052502,57.774929,166795600
2019-10-14,58.724998,59.532501,58.667500,58.967499,57.691750,96427600
2019-10-15,59.097500,59.412498,58.720001,58.830002,57.557236,87360000
2019-10-16,58.342499,58.810001,58.299999,58.592499,57.324863,73903200
2019-10-17,58.772499,59.037498,58.380001,58.820000,57.547447,67585200
2019-10-18,58.647499,59.395000,58.572498,59.102501,57.823837,97433600
2019-10-21,59.380001,60.247501,59.330002,60.127499,58.826656,87247200
2019-10-22,60.290001,60.549999,59.904999,59.990002,58.692139,82293600
2019-10-23,60.525002,60.810001,60.305000,60.794998,59.479717,75828800
2019-10-24,61.127499,61.200001,60.452499,60.895000,59.577564,69275200
2019-10-25,60.790001,61.682499,60.720001,61.645000,60.311337,73477200
2019-10-28,61.855000,62.312500,61.680000,62.262501,60.915474,96572800
2019-10-29,62.242500,62.437500,60.642502,60.822498,59.506618,142839600
2019-10-30,61.189999,61.325001,60.302502,60.814999,59.499287,124522000
2019-10-31,61.810001,62.292500,59.314999,62.189999,60.844536,139162000
2019-11-01,62.384998,63.982498,62.290001,63.955002,62.571354,151125200
2019-11-04,64.332497,64.462502,63.845001,64.375000,62.982273,103272000
2019-11-05,64.262497,64.547501,64.080002,64.282501,62.891769,79897600
2019-11-06,64.192497,64.372498,63.842499,64.309998,62.918667,75864400
2019-11-07,64.684998,65.087502,64.527496,64.857498,63.644836,94940400
2019-11-08,64.672501,65.110001,64.212502,65.035004,63.819016,69986400
2019-11-11,64.574997,65.617500,64.570000,65.550003,64.324394,81821200
2019-11-12,65.387497,65.697502,65.230003,65.489998,64.265503,87388800
2019-11-13,65.282501,66.195000,65.267502,66.117500,64.881279,102734400
2019-11-14,65.937500,66.220001,65.525002,65.660004,64.432343,89182800
2019-11-15,65.919998,66.445000,65.752502,66.440002,65.197754,100206400
2019-11-18,66.449997,66.857498,66.057503,66.775002,65.526489,86703200
2019-11-19,66.974998,67.000000,66.347504,66.572502,65.327774,76167200
2019-11-20,66.385002,66.519997,65.099998,65.797501,64.567253,106234400
2019-11-21,65.922501,66.002502,65.294998,65.502502,64.277786,121395200
2019-11-22,65.647499,65.794998,65.209999,65.445000,64.221352,65325200
2019-11-25,65.677498,66.610001,65.629997,66.592499,65.347404,84020400
2019-11-26,66.735001,66.790001,65.625000,66.072502,64.837112,105207600
2019-11-27,66.394997,66.995003,66.327499,66.959999,65.708015,65235600
2019-11-29,66.650002,67.000000,66.474998,66.812500,65.563286,46617600
2019-12-02,66.817497,67.062500,65.862503,66.040001,64.805222,94487200
2019-12-03,64.577499,64.882500,64.072502,64.862503,63.649750,114430400
2019-12-04,65.267502,65.827499,65.169998,65.434998,64.211540,67181600
2019-12-05,65.947502,66.472504,65.682503,66.394997,65.153595,74424400
2019-12-06,66.870003,67.750000,66.824997,67.677498,66.412109,106075600
2019-12-09,67.500000,67.699997,66.227501,66.730003,65.482330,128042400
2019-12-10,67.150002,67.517502,66.464996,67.120003,65.865028,90420400
2019-12-11,67.202499,67.775002,67.125000,67.692497,66.426811,78756800
2019-12-12,66.945000,68.139999,66.830002,67.864998,66.596115,137310400
2019-12-13,67.864998,68.824997,67.732498,68.787498,67.501358,133587600
2019-12-16,69.250000,70.197502,69.245003,69.964996,68.656830,128186000
2019-12-17,69.892502,70.442497,69.699997,70.102501,68.791763,114158400
2019-12-18,69.949997,70.474998,69.779999,69.934998,68.627396,116028400
2019-12-19,69.875000,70.294998,69.737503,70.004997,68.696091,98369200
2019-12-20,70.557503,70.662498,69.639999,69.860001,68.553795,275978000
2019-12-23,70.132500,71.062500,70.092499,71.000000,69.672485,98572000
2019-12-24,71.172501,71.222504,70.730003,71.067497,69.738724,48478800
2019-12-26,71.205002,72.495003,71.175003,72.477501,71.122360,93121200
2019-12-27,72.779999,73.492500,72.029999,72.449997,71.095367,146266000
2019-12-30,72.364998,73.172501,71.305000,72.879997,71.517342,144114400
2019-12-31,72.482498,73.419998,72.379997,73.412498,72.039894,100805600
2020-01-02,74.059998,75.150002,73.797501,75.087502,73.683571,135480400
2020-01-03,74.287498,75.144997,74.125000,74.357498,72.967201,146322800
2020-01-06,73.447502,74.989998,73.187500,74.949997,73.548622,118387200
2020-01-07,74.959999,75.224998,74.370003,74.597504,73.202728,108872000
2020-01-08,74.290001,76.110001,74.290001,75.797501,74.380287,132079200
2020-01-09,76.809998,77.607498,76.550003,77.407501,75.960182,170108400
2020-01-10,77.650002,78.167503,77.062500,77.582497,76.131897,140644800
2020-01-13,77.910004,79.267502,77.787498,79.239998,77.758408,121532000
2020-01-14,79.175003,79.392502,78.042503,78.169998,76.708435,161954400
2020-01-15,77.962502,78.875000,77.387497,77.834999,76.379684,121923600
2020-01-16,78.397499,78.925003,78.022499,78.809998,77.336456,108829200
2020-01-17,79.067497,79.684998,78.750000,79.682503,78.192650,137816400
2020-01-21,79.297501,79.754997,79.000000,79.142502,77.662750,110843200
2020-01-22,79.644997,79.997498,79.327499,79.425003,77.939949,101832400
2020-01-23,79.480003,79.889999,78.912498,79.807503,78.315315,104472000
2020-01-24,80.062500,80.832497,79.379997,79.577499,78.089600,146537600
2020-01-27,77.514999,77.942497,76.220001,77.237503,75.793373,161940000
2020-01-28,78.150002,79.599998,78.047501,79.422501,77.937515,162234000
2020-01-29,81.112503,81.962502,80.345001,81.084999,79.568924,216229200
2020-01-30,80.135002,81.022499,79.687500,80.967499,79.453629,126743200
2020-01-31,80.232498,80.669998,77.072502,77.377502,75.930748,199588400
2020-02-03,76.074997,78.372498,75.555000,77.165001,75.722221,173788400
2020-02-04,78.827499,79.910004,78.407501,79.712502,78.222099,136616400
2020-02-05,80.879997,81.190002,79.737503,80.362503,78.859940,118826800
2020-02-06,80.642502,81.305000,80.065002,81.302498,79.782356,105425600
2020-02-07,80.592499,80.849998,79.500000,80.007500,78.697899,117684000
2020-02-10,78.544998,80.387497,78.462502,80.387497,79.071693,109348800
2020-02-11,80.900002,80.974998,79.677498,79.902496,78.594620,94323200
2020-02-12,80.367500,81.805000,80.367500,81.800003,80.461075,113730400
2020-02-13,81.047501,81.555000,80.837502,81.217499,79.888100,94747600
